SensorLocation,Activity,MeanSM,StDevSM,MdnSM,belowPer25SM,belowPer75SM,TotPower_0.3_15,FirsDomFre_0.3_15,PowFirsDomFre_0.3_15,SecDomFre_0.3_15,PowSecDomFre_0.3_15,FirsDomFre_0.6_2.5,PowFirsDomFre_0.6_2.5,FirsDomFre_per_TotPower_0.3_15
Dominant-Wrist,sitting:-legs-straight,826.37196799,8.69628906541,825.899509626,12331.5833533,21552.905535,29438673.9248,0.886214442013,1745548.01156,1.08315098468,1737125.95277,1.57549234136,1780267.3497,3.0103748704e-08
Dominant-Wrist,sitting:-legs-straight,829.964553488,12.9431682758,827.123932673,12343.6600731,21573.1433732,55661309.6065,0.887185104053,9376039.40669,0.78860898138,6154636.70874,0.887185104053,7150225.65304,1.59389908416e-08
Dominant-Wrist,sitting:-legs-straight,841.754721895,17.6391199277,834.839505534,12454.8744675,21762.1804284,27036669.6467,0.59275521405,2979571.74715,1.08671789243,2055184.29199,0.987925356751,2014600.03736,2.19241208994e-08
Dominant-Wrist,sitting:-legs-straight,852.591816035,5.37007400749,852.052815264,12703.1470904,22157.1376536,5703836.58942,0.29702970297,520557.937807,0.39603960396,507119.837781,1.08910891089,364884.835864,5.20754229743e-08
Dominant-Wrist,sitting:-legs-straight,866.694062064,3.20115938572,867.512535889,12965.8606348,22601.174704,1160735.72683,0.492341356674,111548.108838,0.689277899344,75926.4468595,0.689277899344,56006.1747133,4.24163179691e-07
Dominant-Wrist,sitting:-legs-straight,857.996092773,3.7779943837,857.057174289,12477.2926951,22396.4685832,2740733.91309,0.39430449069,701791.874792,0.492880613363,437060.589318,2.07009857612,127380.941082,1.43868213112e-07
Dominant-Wrist,sitting:-legs-straight,861.505788851,1.83462045897,861.640876468,12596.5150339,22412.8405161,775905.246381,2.58563535912,57703.6175668,0.497237569061,56392.4482154,0.696132596685,40315.7351374,3.33241123343e-06
Dominant-Wrist,sitting:-legs-straight,865.645745093,3.36201921955,865.113287379,12991.5752702,22599.4560333,590763.580678,0.294759825328,80672.186939,0.589519650655,51154.8535325,0.589519650655,21548.5159235,4.98947184573e-07
Dominant-Wrist,sitting:-legs-straight,873.73736061,2.79169638383,873.313803853,13113.9113159,22750.8650825,1262563.45833,0.295728368018,207119.016057,0.591456736035,52995.6678293,0.591456736035,29667.2249284,2.34228518232e-07
Dominant-Wrist,sitting:-legs-straight,862.132916299,6.56566578574,858.887652723,12487.2436911,22145.9822541,2098498.47938,0.5,435569.272831,0.4,275682.475364,0.7,94656.3090462,2.38265600339e-07
Dominant-Wrist,sitting:-legs-straight,868.657925666,4.40620738756,870.145964767,12997.4217443,22622.6361417,2929373.99242,0.389189189189,695704.439186,0.486486486486,443627.689646,0.583783783784,153951.366452,1.32857460398e-07
Dominant-Wrist,sitting:-legs-straight,858.079016903,5.87759515235,857.198343442,12829.2714135,22329.1695994,2971227.76905,0.396475770925,351116.607845,1.09030837004,124625.722491,1.09030837004,129157.995214,1.33438363445e-07
Dominant-Wrist,sitting:-legs-straight,851.07181764,8.91277637083,852.397787848,9867.42859108,17139.1000055,2017515.47896,0.490909090909,732530.170563,0.327272727273,250801.518652,1.14545454545,87422.0289907,2.43323580924e-07
Dominant-Wrist,sitting:-legs-straight,846.295711103,8.09837160256,848.592952334,12624.3468742,21945.5362887,15305424.6288,1.18421052632,1825159.55539,1.28289473684,1561651.88337,1.18421052632,940450.972149,7.73719485107e-08
Dominant-Wrist,sitting:-legs-straight,848.584875245,28.3290158949,841.511437357,9683.12382447,16963.6887203,86547062.4496,0.490909090909,24005386.586,0.327272727273,15476673.2139,0.654545454545,7388001.56498,5.672163526e-09
Dominant-Wrist,sitting:-legs-straight,840.041740008,7.53325338924,840.11606341,12554.581594,21879.0467343,18620574.1911,0.889132821076,1387618.0503,1.1855104281,1038034.18092,0.889132821076,1119134.3509,4.77500216669e-08
Dominant-Wrist,sitting:-legs-straight,838.590827014,6.59583050813,838.463475651,12545.6688542,21845.9743202,12562215.038,0.493962678375,638458.016277,0.59275521405,497776.310984,1.87705817783,528806.715629,3.93213041553e-08
Dominant-Wrist,sitting:-legs-straight,838.006961428,5.84994502896,838.353743953,12464.9965102,21680.9370877,9103001.78595,0.398671096346,776487.239826,2.29235880399,568947.480846,2.29235880399,358397.488395,4.37955638942e-08
Dominant-Wrist,sitting:-legs-straight,837.177497279,4.31816356569,837.750559534,12613.2518012,21871.3264573,5474995.47702,1.95865070729,287069.413247,3.32970620239,172325.678115,1.95865070729,282480.892224,3.57744716961e-07
Dominant-Wrist,sitting:-legs-straight,839.018934328,5.66943563149,839.24609025,12601.4770166,21909.0266101,10304335.3089,2.5601750547,766637.536545,0.393873085339,462211.576695,1.18161925602,368623.338705,2.48456108809e-07
