,SensorLocation,Activity,MeanSM,StDevSM,MdnSM,belowPer25SM,belowPer75SM,TotPower_0.3_15,FirsDomFre_0.3_15,PowFirsDomFre_0.3_15,SecDomFre_0.3_15,PowSecDomFre_0.3_15,FirsDomFre_0.6_2.5,PowFirsDomFre_0.6_2.5,FirsDomFre_per_TotPower_0.3_15
672,Dominant-Ankle,sitting:-legs-straight,895.5417537,1.565047706,895.7376848,12854.86721,23626.70309,714143.1697,1.340425532,43235.91676,0.861702128,38554.51408,2.20212766,22524.00119,1.88E-06
673,Dominant-Ankle,sitting:-legs-straight,893.217825,1.508441882,893.2127406,13340.57922,23292.6509,635078.8223,2.472527473,65811.13007,2.868131868,58581.9537,2.472527473,36467.34055,3.89E-06
674,Dominant-Ankle,sitting:-legs-straight,895.2664622,2.177292485,895.2826369,13506.20439,23390.21201,1368609.48,2.363238512,163602.011,2.166301969,129028.3949,2.067833698,121097.1503,1.73E-06
675,Dominant-Ankle,sitting:-legs-straight,894.1146433,1.651779179,894.1616185,13262.19616,23264.51351,575587.3741,2.08839779,36009.62281,2.685082873,34259.32846,2.08839779,21553.3825,3.63E-06
676,Dominant-Ankle,sitting:-legs-straight,894.8341794,3.28950893,893.7410138,7133.323349,12757.01105,218322.3145,1.985294118,45523.89146,1.654411765,28027.25559,1.985294118,31037.06901,9.09E-06
677,Dominant-Ankle,sitting:-legs-straight,897.8553814,1.918986456,898.0656992,12849.70198,22192.68071,781257.2846,2.518248175,103865.2817,2.408759124,95770.69134,2.408759124,62240.84446,3.22E-06
678,Dominant-Ankle,sitting:-legs-straight,898.2068088,1.402041015,898.1291667,11721.28568,20664.46943,336531.2272,1.382681564,34085.264,1.508379888,21247.64768,1.382681564,36063.90216,4.11E-06
679,Dominant-Ankle,sitting:-legs-straight,896.1945978,1.396797779,896.2516388,14941.12459,25676.93529,646867.1681,2.666068223,51486.6942,1.535008977,47721.17991,1.535008977,47338.26334,4.12E-06
680,Dominant-Ankle,sitting:-legs-straight,895.4189418,2.748010932,895.5283357,13438.49646,23319.78122,1777191.016,1.389195149,139871.0686,2.083792723,137315.9024,1.389195149,142455.6965,7.82E-07
681,Dominant-Ankle,sitting:-legs-straight,896.4993298,1.602318827,896.4903791,13114.78067,23445.8076,809992.8252,2.751091703,192652.8636,2.849344978,68355.43186,2.751091703,34099.72943,3.40E-06
682,Dominant-Ankle,sitting:-legs-straight,896.3897554,1.53019698,896.4022535,12805.65949,23323.39017,681471.3586,2.97029703,71930.06701,3.069306931,51100.53935,2.277227723,23311.47677,4.36E-06
683,Dominant-Ankle,sitting:-legs-straight,894.4225137,2.488412681,894.8821151,13451.63131,23403.31128,1019803.918,0.295081967,128297.5086,0.393442623,55731.48084,1.37704918,40995.47456,2.89E-07
684,Dominant-Ankle,sitting:-legs-straight,895.7912816,2.320120854,895.9062451,13390.21311,23351.96966,788408.1334,0.297356828,99704.65244,2.477973568,81463.76882,2.081497797,41291.26519,3.77E-07
685,Dominant-Ankle,cycling:-70-rpm_-50-watts_-.7-kg,807.7666528,32.51468647,800.6809602,11602.22849,20620.17607,396397504.7,2.486187845,132109236.5,1.193370166,120448784.7,1.193370166,109357253.5,6.27E-09
686,Dominant-Ankle,cycling:-70-rpm_-50-watts_-.7-kg,806.4217317,30.93926206,800.6181976,11647.53566,20675.19371,368012166,1.186813187,180146493.6,2.373626374,87228916.84,1.186813187,158123029,3.22E-09
687,Dominant-Ankle,cycling:-70-rpm_-50-watts_-.7-kg,806.2144086,30.78402231,800.4355065,11719.74257,20840.55721,371511431.3,1.167567568,110370448.2,2.432432432,109821451.1,1.167567568,113645978.5,3.14E-09
688,Dominant-Ankle,cycling:-70-rpm_-50-watts_-.7-kg,807.6190416,29.33086524,803.1898904,11649.26611,20718.83172,324829037.1,1.189427313,166532302.9,2.378854626,128702798.6,1.189427313,153725880.7,3.66E-09
689,Dominant-Ankle,cycling:-70-rpm_-50-watts_-.7-kg,806.974588,29.90827738,803.1817976,11678.97915,20786.16239,340081856.4,1.177753544,181510601.4,2.355507088,126055199.5,1.177753544,169589928.8,3.46E-09
690,Dominant-Ankle,cycling:-70-rpm_-50-watts_-.7-kg,808.1141442,28.64975804,804.9260836,11713.45654,20820.64932,304937538.4,1.180327869,118735199.3,2.360655738,71599767.28,1.180327869,106961491.7,3.87E-09
691,Dominant-Ankle,cycling:-70-rpm_-50-watts_-.7-kg,806.6952994,29.03793657,803.231595,11554.25039,20534.09216,299351498.5,2.315436242,105385796.6,1.208053691,77700321.08,1.208053691,80493870.15,7.73E-09
692,Dominant-Ankle,cycling:-70-rpm_-50-watts_-.7-kg,807.5050342,28.09173719,804.2322418,11797.39187,20928.88291,305940822.3,1.166306695,157764915.3,2.332613391,109794283.6,1.166306695,151203472.2,3.81E-09
693,Dominant-Ankle,cycling:-70-rpm_-50-watts_-.7-kg,807.4361186,29.17813221,804.8670698,11657.74301,20754.86955,319350776.2,1.185510428,126014884.6,2.371020856,67349893.79,1.185510428,115085140.3,3.71E-09
694,Dominant-Ankle,cycling:-70-rpm_-50-watts_-.7-kg,808.4903736,26.73689227,805.9906947,11702.10861,20781.8089,259827478.5,2.277227723,74274668.14,1.089108911,70892666.01,1.089108911,63454898.19,8.76E-09
695,Dominant-Ankle,cycling:-70-rpm_-50-watts_-.7-kg,807.706325,29.71263981,806.1327434,11743.1374,20943.13644,345237977.7,1.165048544,135032709.2,2.330097087,67840726.42,1.165048544,119334619.8,3.37E-09
696,Dominant-Ankle,cycling:-70-rpm_-50-watts_-.7-kg,808.505912,29.05139363,807.8870587,11454.91375,20444.11108,291219032.8,2.352272727,103312788.5,1.227272727,79880523.04,1.227272727,77689644.72,8.08E-09
697,Dominant-Ankle,cycling:-70-rpm_-50-watts_-.7-kg,808.4362482,30.42663995,806.7744211,11813.11779,21079.40165,363657440.4,2.398720682,149380798.1,1.247334755,68675936.74,2.398720682,85383486.52,6.60E-09
698,Dominant-Ankle,cycling:-70-rpm_-50-watts_-.7-kg,809.2608684,29.16907219,808.3449137,11699.37225,20848.9705,311766640.2,1.181619256,128675100,2.363238512,116017284.3,1.181619256,111152047.6,3.79E-09
699,Dominant-Ankle,cycling:-70-rpm_-50-watts_-.7-kg,808.0719332,25.72728325,805.5091558,11729.79083,20832.79628,246353804.3,2.267250821,99497377.85,1.084337349,45666911.52,2.267250821,81071605.92,9.20E-09
700,Dominant-Ankle,cycling:-70-rpm_-50-watts_-.7-kg,808.156923,27.36693849,806.5742371,11545.26959,20528.87759,254366376.8,1.116121759,89584454.62,2.333709132,55162888.67,1.116121759,82066103.14,4.39E-09
701,Dominant-Ankle,cycling:-70-rpm_-50-watts_-.7-kg,807.6712711,27.92946381,804.9173871,11759.94872,20919.70588,287606398.6,1.170097508,115140021.9,2.340195016,74000252.82,1.170097508,107388521,4.07E-09
702,Dominant-Ankle,cycling:-70-rpm_-50-watts_-.7-kg,807.9076403,30.03831411,807.0458475,11667.31374,20826.74667,333766343.9,1.177753544,160231328.8,2.355507088,103609024,1.177753544,148565241.6,3.53E-09
703,Dominant-Ankle,cycling:-70-rpm_-50-watts_-.7-kg,807.224704,29.72307103,806.4207958,11578.50595,20679.89966,315988929.6,1.194690265,135069567.5,2.389380531,88270545.12,1.194690265,129503079.4,3.78E-09
704,Dominant-Ankle,cycling:-70-rpm_-50-watts_-.7-kg,807.997004,30.83534657,805.429699,11686.65431,20844.76934,354644528.4,1.175190424,153346400.1,2.350380849,56047421.72,1.175190424,140781565.2,3.31E-09
705,Dominant-Ankle,cycling:-70-rpm_-50-watts_-.7-kg,807.0465639,30.10490823,804.7080176,11663.10739,20798.7002,335544920.3,1.179039301,159429201.8,2.358078603,104507136.9,1.179039301,140219737.4,3.51E-09
706,Dominant-Ankle,cycling:-70-rpm_-50-watts_-.7-kg,807.5888722,30.12064049,805.3493016,11637.22669,20769.30627,339961965.7,1.184210526,155989157.2,2.368421053,124013711.7,1.184210526,132574802.9,3.48E-09
707,Dominant-Ankle,cycling:-70-rpm_-50-watts_-.7-kg,808.1173377,29.60438034,805.36917,11608.21201,20692.398,323309311,1.194690265,156779640.8,2.389380531,124324325.3,1.194690265,133585596,3.70E-09
708,Dominant-Ankle,walking:-natural,816.8587419,34.73182368,817.8716281,11739.14465,21007.87831,381871000.7,0.893054024,43686600.34,1.885336273,25251110.63,0.893054024,42367556.66,2.34E-09
709,Dominant-Ankle,walking:-natural,845.5768451,41.55424887,820.9293514,12246.66971,21682.78234,84650138.68,0.390879479,8700691.423,0.977198697,3148203.36,0.977198697,3270421.359,4.62E-09
710,Dominant-Ankle,walking:-natural,874.1601534,58.95630336,914.0864292,16103.41187,30127.30217,937855260.6,1.696048632,69462850.4,0.820668693,69012507.01,0.820668693,71886799.7,1.81E-09
711,Dominant-Ankle,walking:-natural,816.853561,44.57881703,826.3482922,11434.27147,20962.53649,703083095.2,0.892070485,91374182.05,1.883259912,70278034.24,0.892070485,86358230.02,1.27E-09
712,Dominant-Ankle,walking:-natural,815.7968874,41.12654599,823.5487235,11573.29806,21081.21557,622227975.4,1.764705882,145508352.5,0.882352941,92767467.81,1.764705882,146118081.3,2.84E-09
713,Dominant-Ankle,walking:-natural,814.8120359,41.66101114,823.7900218,11461.80863,20931.91912,621515624.9,1.782178218,136364377.9,0.891089109,105720629.3,1.782178218,138009852.7,2.87E-09
714,Dominant-Ankle,walking:-natural,814.3767121,36.57610548,822.9134215,11579.19393,21018.34668,491460917.5,1.772428884,118372551.7,0.886214442,87754787.91,1.772428884,119887396.4,3.61E-09
715,Dominant-Ankle,walking:-natural,815.5604785,40.46921335,823.7702952,11522.67013,21012.44062,602401136.5,1.776315789,135585961.7,0.888157895,92882790.23,1.776315789,136315992.9,2.95E-09
716,Dominant-Ankle,walking:-natural,816.8006415,35.38219326,824.9151472,11653.41409,21135.18386,430776796,1.766630316,84597648.73,0.883315158,62735162.27,1.766630316,81199809.58,4.10E-09
