SensorLocation,Activity,MeanSM,StDevSM,MdnSM,belowPer25SM,belowPer75SM,TotPower_0.3_15,FirsDomFre_0.3_15,PowFirsDomFre_0.3_15,SecDomFre_0.3_15,PowSecDomFre_0.3_15,FirsDomFre_0.6_2.5,PowFirsDomFre_0.6_2.5,FirsDomFre_per_TotPower_0.3_15
Dominant-Wrist,sitting:-legs-straight,802.853016827,10.9891419304,799.604902436,11915.0608475,20789.8786192,23171351.0415,0.295081967213,1925063.19415,0.393442622951,1277743.46766,1.5737704918,556235.654782,1.27347760899e-08
Dominant-Wrist,sitting:-legs-straight,799.831472184,1.00203909744,799.689939914,11871.3783109,20906.8590659,149258.064877,10.7213114754,4876.21863863,6.39344262295,4522.62691792,1.18032786885,2716.06143435,7.1830701304e-05
Dominant-Wrist,sitting:-legs-straight,800.200731997,0.916448676479,800.20059985,11578.598188,20717.7811795,126670.113127,10.131147541,5111.53469279,1.08196721311,3675.99639174,1.08196721311,3757.01466948,7.99805675615e-05
Dominant-Wrist,sitting:-legs-straight,826.241170128,6.23535118259,826.127108864,12365.4986555,21556.2291925,5233015.21905,0.688524590164,468240.251814,0.295081967213,418492.254538,0.688524590164,367533.126313,1.31573206143e-07
Dominant-Wrist,sitting:-legs-straight,834.892760518,6.49848807542,834.954489778,12480.0127003,21785.8523129,6045647.92961,1.37704918033,618714.895544,0.393442622951,450396.247984,1.37704918033,596407.066307,2.27775285025e-07
Dominant-Wrist,sitting:-legs-straight,832.498077599,10.9604523903,836.21109775,12142.9972,21630.0913544,7316596.73673,0.295728368018,1615686.53417,0.690032858708,802606.791889,0.690032858708,652242.998492,4.04188420735e-08
Dominant-Wrist,sitting:-legs-straight,820.755474631,2.27729938397,820.95675891,12376.9891735,21457.8520826,1185475.30609,0.590809628009,75472.6727458,0.492341356674,74043.4871516,0.689277899344,39343.402386,4.98373626996e-07
Dominant-Wrist,sitting:-legs-straight,817.72318917,4.06599830767,819.429679716,12293.0992837,21378.6711701,814955.392623,0.393442622951,156109.45966,0.295081967213,97894.2123412,0.590163934426,19376.6725593,4.82778108486e-07
Dominant-Wrist,sitting:-legs-straight,822.471820252,4.50139467919,823.452488004,12277.0867473,21375.1736601,4402772.56578,1.58765159868,272754.253533,0.893054024256,260049.672374,1.58765159868,213465.219848,3.60602682732e-07
Dominant-Wrist,sitting:-legs-straight,831.915820781,6.52280637256,834.196619509,12477.9297962,21678.4308011,4083881.06177,0.489662676823,383053.793761,0.685527747552,273124.501202,0.685527747552,170941.179851,1.19901306972e-07
