SensorLocation,Activity,MeanSM,StDevSM,MdnSM,belowPer25SM,belowPer75SM,TotPower_0.3_15,FirsDomFre_0.3_15,PowFirsDomFre_0.3_15,SecDomFre_0.3_15,PowSecDomFre_0.3_15,FirsDomFre_0.6_2.5,PowFirsDomFre_0.6_2.5,FirsDomFre_per_TotPower_0.3_15
Dominant-Wrist,sitting:-legs-straight,858.286817532,25.4454404884,841.724714009,11906.1478657,21241.709677,18598001.3944,0.748218527316,2465782.36898,1.49643705463,1814698.28906,0.748218527316,2113656.87428,4.02311254554e-08
Dominant-Wrist,sitting:-legs-straight,895.621290433,1.0434182568,895.684654329,13111.9965299,23343.1694078,166524.633608,5.56399132321,5586.83145007,6.54013015184,4058.83543029,0.87852494577,2489.07443455,3.34124219502e-05
Dominant-Wrist,sitting:-legs-straight,894.512126051,1.24562231597,894.639033354,13599.1877699,23771.7277664,229111.501949,0.286320254507,16290.4901725,0.381760339343,15828.4064343,0.668080593849,5021.93718462,1.24969830005e-06
Dominant-Wrist,sitting:-legs-straight,895.221847994,0.989399681517,895.183780014,11858.8199244,22026.5444861,127110.975423,7.3031026253,6682.03810332,1.61097852029,4018.94192871,1.61097852029,2807.4296979,5.74545400268e-05
Dominant-Wrist,sitting:-legs-straight,890.253994383,3.76799679412,888.758122326,12472.7558703,22261.6741958,904138.409016,0.536992840095,181771.984124,0.429594272076,83802.6506978,0.644391408115,27639.1940749,5.93927693747e-07
Dominant-Wrist,sitting:-legs-straight,887.883890346,1.20526181326,888.038287463,12470.9664822,22745.4155161,205855.072635,2.65607264472,5420.12508888,3.47332576617,5246.17334822,1.83881952327,2100.95460418,1.29026339294e-05
Dominant-Wrist,sitting:-legs-straight,885.814607003,2.04922397821,885.643269042,13570.0711126,23546.3142339,521054.380763,0.379746835443,21822.4798737,0.284810126582,20544.1475034,0.759493670886,14882.1420751,7.2880461131e-07
Dominant-Wrist,sitting:-legs-straight,887.904696593,2.28629362472,888.405875712,13446.7635883,23401.1126659,565342.588319,0.387931034483,51729.6770326,0.290948275862,44550.7276606,0.678879310345,18959.4331228,6.86187530355e-07
Dominant-Wrist,sitting:-legs-straight,890.976407195,1.03331375733,890.991021279,11182.6830859,19632.0416666,74252.095643,3.29268292683,4353.64267924,8.64329268293,2823.18988728,2.05792682927,1090.72980237,4.43446464146e-05
Dominant-Wrist,sitting:-legs-straight,891.936484354,1.98066159373,892.185518824,13667.873902,23800.8037049,455783.398852,0.473186119874,24197.5357958,0.662460567823,21133.8624973,0.757097791798,5779.42538811,1.03818199843e-06
Dominant-Wrist,sitting:-legs-straight,880.902616633,2.51884750885,881.333648512,13507.1449981,23093.6724234,505582.686656,0.28125,96607.0758225,0.375,48125.8115111,0.65625,18617.2300839,5.56288827571e-07
Dominant-Wrist,sitting:-legs-straight,882.905501071,1.59693424771,882.712297411,12583.1759505,21788.9108493,249094.329299,0.772058823529,12880.5068417,0.441176470588,11278.2609432,1.10294117647,5853.35060228,3.09946366785e-06
Dominant-Wrist,sitting:-legs-straight,891.780151481,1.96439814032,892.0319501,12222.4949581,21215.1970059,473885.672454,0.576923076923,55238.8639379,0.807692307692,47836.4847182,0.807692307692,46684.3950915,1.21743093421e-06
Dominant-Wrist,sitting:-legs-straight,893.899715725,1.5887455264,893.930646079,12580.9900644,22079.8168018,352273.259853,7.25274725275,14276.8245899,6.81318681319,13372.9617293,2.08791208791,2915.58679422,2.05884126878e-05
Dominant-Wrist,sitting:-legs-straight,892.75453679,1.107286324,892.720560982,11620.8045332,20503.2124068,121138.627362,0.624133148405,11294.8122195,0.499306518724,8244.14057388,0.624133148405,6913.98962185,5.1522223918e-06
Dominant-Wrist,sitting:-legs-straight,897.813889711,4.79264458612,896.148425206,6311.55765243,11293.7264001,126056.33327,0.424528301887,43971.1182605,5.09433962264,13660.0105663,1.27358490566,9562.48967728,3.36776654432e-06
Dominant-Wrist,sitting:-legs-straight,895.686053179,8.76966449299,899.499861034,13235.308761,23107.0018609,2991957.06793,0.499445061043,595799.009336,0.599334073252,509218.304245,0.599334073252,249682.806706,1.66929220474e-07
Dominant-Wrist,sitting:-legs-straight,866.61049542,10.6616727564,871.575011115,9313.52113865,16378.5863859,1254058.60038,0.561330561331,298265.829524,0.37422037422,145351.410855,0.935550935551,114035.973339,4.47611109368e-07
Dominant-Wrist,sitting:-legs-straight,821.118337589,15.556507172,819.154442093,12014.5760225,21061.5408268,76756195.045,0.401785714286,7150277.5246,0.502232142857,6201934.01024,1.00446428571,3352427.98982,5.23457050014e-09
Dominant-Wrist,sitting:-legs-straight,820.077036295,6.20755471739,819.753011016,12184.4676535,21170.0439773,11197310.2386,0.704697986577,976217.097277,1.30872483221,946409.340319,1.20805369128,444514.714537,6.29345772834e-08
Dominant-Wrist,sitting:-legs-straight,824.209658934,7.9966910899,823.037058614,12208.5383236,21230.0331841,16317261.4244,0.503355704698,1304057.31543,2.41610738255,1120358.26724,0.704697986577,1175426.08589,3.08480505156e-08
Dominant-Wrist,sitting:-legs-straight,820.695426888,4.56375720574,821.214344736,12102.1802994,21146.6598072,5906062.34092,1.10367892977,415512.846285,1.20401337793,383859.294031,1.60535117057,431707.81972,1.86872211307e-07
Dominant-Wrist,sitting:-legs-straight,822.530305613,8.22645112121,822.113130901,12175.6866747,21232.3479625,18724394.507,0.401337792642,2595372.29934,1.30434782609,1646659.19931,1.30434782609,1744336.02014,2.1433953044e-08
Dominant-Wrist,sitting:-legs-straight,825.406841148,5.9776127033,824.957574667,12252.1468731,21330.1064461,6397023.27331,0.703125,499519.20371,0.803571428571,463858.366334,1.10491071429,431274.460078,1.09914403928e-07
Dominant-Wrist,sitting:-legs-straight,823.776489549,3.69154241323,824.226910505,12256.0609904,21173.7871908,2521933.35837,5.31772575251,110794.168109,6.32107023411,97332.8866431,1.10367892977,64464.1458759,2.10859090898e-06
Dominant-Wrist,sitting:-legs-straight,825.437110368,9.07066981652,826.486539515,12144.5160875,21276.3927159,14439567.6004,1.10738255034,971110.62122,1.40939597315,844965.285447,1.10738255034,1131393.79402,7.66908387414e-08
Dominant-Wrist,sitting:-legs-straight,815.740675073,2.19526371136,816.061884908,12190.602159,20981.3418303,291198.332804,0.400890868597,23933.8057646,0.601336302895,15389.3023906,0.701559020045,13284.7261465,1.37669355706e-06
Dominant-Wrist,sitting:-legs-straight,818.363738473,1.20324678218,818.418597052,12225.3572954,21153.7082092,182797.050818,0.401785714286,6395.06921195,2.109375,5588.14804549,2.109375,4822.41583111,2.19798794613e-06
Dominant-Wrist,sitting:-legs-straight,818.480353785,1.08061946505,818.491905885,11350.2547549,21031.1867711,144324.026155,0.302013422819,3724.34285644,9.76510067114,3622.33016977,1.81208053691,1904.21019628,2.0926066911e-06
Dominant-Wrist,sitting:-legs-straight,818.456410555,1.2717758408,818.491905885,12170.8030959,21187.476938,220044.183656,13.0580357143,6127.47328777,10.0446428571,5704.42838982,1.10491071429,3365.14047078,5.93427896948e-05
Dominant-Wrist,sitting:-legs-straight,818.731855628,1.21916869939,818.645833068,12093.4421899,21210.4774345,179791.694476,0.401337792642,7580.60232975,0.301003344482,7195.00251825,0.702341137124,3427.94167658,2.2322376671e-06
Dominant-Wrist,sitting:-legs-straight,818.950872891,1.31778140455,819.062879149,12149.9902469,21120.2498091,209135.769631,0.30235162374,8204.93627838,8.46584546473,6565.60985189,1.81410974244,2793.38244368,1.44571932517e-06
Dominant-Wrist,sitting:-legs-straight,822.895949944,7.74709777394,819.783508007,12239.4101982,21250.2509868,9951910.31616,1.30144605117,629100.795327,1.80200222469,523241.436941,1.30144605117,605978.458768,1.30773490699e-07
