SensorLocation,Activity,MeanSM,StDevSM,MdnSM,belowPer25SM,belowPer75SM,TotPower_0.3_15,FirsDomFre_0.3_15,PowFirsDomFre_0.3_15,SecDomFre_0.3_15,PowSecDomFre_0.3_15,FirsDomFre_0.6_2.5,PowFirsDomFre_0.6_2.5,FirsDomFre_per_TotPower_0.3_15
Dominant-Wrist,sitting:-legs-straight,880.426294013,2.27100396423,880.657708761,13233.943441,22909.5767966,1417323.52232,0.492880613363,35516.288328,8.67469879518,27387.4080689,0.690032858708,18918.9937204,3.47754486255e-07
Dominant-Wrist,sitting:-legs-straight,882.677730659,7.96045563069,880.74968067,12682.9608531,22546.3726573,1933999.5598,0.692307692308,132672.289876,0.989010989011,131581.752898,0.989010989011,53678.5315155,3.57966830344e-07
Dominant-Wrist,sitting:-legs-straight,917.974453359,12.0293555435,916.677696903,13663.5508196,23872.9790558,47428345.6544,0.493962678375,7511051.16801,0.691547749726,5116108.82858,0.691547749726,5257466.44353,1.0414925327e-08
Dominant-Wrist,sitting:-legs-straight,891.413744771,6.49131569231,891.027496676,13392.7710725,22959.7025242,16199943.2817,4.4701986755,270898.558359,4.07284768212,270506.161957,2.18543046358,192101.224959,2.75939155944e-07
Dominant-Wrist,sitting:-legs-straight,891.552555499,1.11970386781,891.507711688,13381.4072504,23270.8732754,171754.485456,4.54445664105,7204.90533053,5.23600439078,6920.45465688,1.9758507135,2550.03724134,2.64590274251e-05
Dominant-Wrist,sitting:-legs-straight,891.523924684,1.03691667924,891.470694975,13293.6264804,23116.3886237,129956.611765,5.25330396476,8693.41871238,4.85682819383,6369.86652509,1.68502202643,2160.45188013,4.04235220772e-05
Dominant-Wrist,sitting:-legs-straight,891.933750768,0.998266093963,891.897415626,13059.8999996,22815.1922192,139080.229653,5.43358946213,3835.6406502,3.85290889133,3790.23886426,1.1855104281,2985.03325881,3.906802193e-05
Dominant-Wrist,sitting:-legs-straight,892.352779244,1.09823398416,892.424786747,13423.1650888,22877.6282862,188724.193846,0.496688741722,9283.35300082,0.397350993377,8908.65813383,2.18543046358,4597.78939732,2.63182335873e-06
Dominant-Wrist,sitting:-legs-straight,892.371325232,1.40619170361,892.561482476,13327.1947161,23153.1685521,381784.591545,4.7577092511,23705.9806738,0.892070484581,17247.7837177,0.892070484581,13589.6594828,1.24617634039e-05
Dominant-Wrist,sitting:-legs-straight,892.624917546,0.962661933236,892.561482476,12510.6400316,23214.5185175,155137.21782,3.35894621295,5517.36703945,0.790340285401,5091.3897155,0.790340285401,4757.10687884,2.16514532113e-05
Dominant-Wrist,sitting:-legs-straight,895.261008388,8.64847777538,893.620724916,13423.7869098,23232.6840249,19816052.1384,0.39603960396,693411.061355,0.49504950495,614252.473992,0.792079207921,162546.720311,1.99857974331e-08
Dominant-Wrist,sitting:-legs-straight,890.119119978,1.49545639862,889.953931392,13146.9045406,23109.4737067,471634.818144,0.594713656388,35957.5866119,0.396475770925,35817.7748605,0.79295154185,27096.5223481,1.26096215442e-06
Dominant-Wrist,sitting:-legs-straight,890.389867553,0.972229639878,890.34431542,12254.9212564,22583.6818079,123623.174858,6.52030735456,5296.47086559,3.951701427,3694.02710573,1.08671789243,3698.11948872,5.27434064209e-05
Dominant-Wrist,sitting:-legs-straight,890.261150787,0.959376420485,890.333083739,12508.4098909,22998.5955223,117306.105749,8.12775330396,4042.96687636,5.45154185022,3559.25198005,1.68502202643,1388.17198998,6.92867029563e-05
Dominant-Wrist,sitting:-legs-straight,889.974617169,0.93733496685,889.95674052,13272.3214624,23146.1269546,120602.86527,5.63736263736,3525.24029547,1.58241758242,3407.1669015,1.58241758242,3157.55527621,4.67431899296e-05
Dominant-Wrist,sitting:-legs-straight,890.319131762,3.53657396871,889.71793283,12811.4361412,22388.635912,406741.576541,0.296703296703,23844.3244213,1.08791208791,21729.4128707,1.58241758242,5626.23033284,7.29463899969e-07
Dominant-Wrist,sitting:-legs-straight,888.358179574,14.1689867305,887.699836657,13070.3155662,23005.2518134,26419489.8239,0.39603960396,9756478.52185,0.891089108911,3170585.49735,0.891089108911,3189580.34572,1.4990433449e-08
Dominant-Wrist,sitting:-legs-straight,880.851325769,1.27146207493,880.828587184,13070.0493113,22973.5656353,240642.7626,3.46153846154,12545.9452396,3.95604395604,9531.70493376,1.78021978022,6788.06707447,1.43845525381e-05
Dominant-Wrist,sitting:-legs-straight,886.287753051,10.286570049,882.468129736,13217.9681116,23056.0576422,21112209.1777,0.493962678375,1528078.66823,0.3951701427,1500075.9416,0.790340285401,1381405.95248,2.33970151687e-08
Dominant-Wrist,sitting:-legs-straight,892.935490362,1.01199440276,893.056549161,13374.2363146,22875.8247939,167801.071321,3.36633663366,8347.82557223,3.06930693069,6570.29604276,0.990099009901,3626.50901431,2.0061472833e-05
Dominant-Wrist,sitting:-legs-straight,892.727044005,1.03279277056,892.66959173,12886.6998491,23302.1971925,194683.561255,3.65934065934,11411.5616724,3.16483516484,9630.64357117,1.68131868132,4753.48339216,1.8796351555e-05
Dominant-Wrist,sitting:-legs-straight,892.461870918,1.01979406838,892.554200035,13337.4832708,23192.7764185,167189.405948,3.06930693069,7895.88036611,6.33663366337,4905.70581016,1.78217821782,4615.64383394,1.83582620758e-05
Dominant-Wrist,sitting:-legs-straight,892.402086332,1.18911771513,892.441034467,13422.6477641,23068.7380669,302638.377977,3.66336633663,27619.3967463,5.14851485149,15701.8095103,1.18811881188,4140.61587812,1.21047646406e-05
Dominant-Wrist,sitting:-legs-straight,892.534320896,1.30067041503,892.551959272,13092.9547467,23260.2616709,431834.168361,3.46534653465,51995.7075697,3.86138613861,24712.1757388,2.17821782178,3988.62045285,8.02471594086e-06
Dominant-Wrist,sitting:-legs-straight,898.531677885,4.61432208631,900.247465913,13476.915337,23342.0111387,3495051.24458,4.05494505495,107306.556425,0.494505494505,92608.5938756,2.17582417582,43153.7021171,1.16019616629e-06
Dominant-Wrist,sitting:-legs-straight,918.821535544,2.14350469109,919.011153359,13802.4990129,23885.098053,800641.192142,0.593406593407,31907.0724939,3.75824175824,26417.9540805,1.68131868132,15087.3569212,7.41164205927e-07
Dominant-Wrist,sitting:-legs-straight,920.932037706,3.00903861962,920.947338342,13824.9284266,24004.5010154,2302776.70269,10.099009901,78919.5502599,2.87128712871,77865.2711009,2.47524752475,25878.2781019,4.38557932655e-06
Dominant-Wrist,sitting:-legs-straight,919.601658303,1.36487849856,919.550433636,13828.1556254,23752.5729133,193721.179651,0.496688741722,16424.540855,9.23841059603,5690.30328113,0.695364238411,5142.65939879,2.56393618197e-06
