SensorLocation,Activity,MeanSM,StDevSM,MdnSM,belowPer25SM,belowPer75SM,TotPower_0.3_15,FirsDomFre_0.3_15,PowFirsDomFre_0.3_15,SecDomFre_0.3_15,PowSecDomFre_0.3_15,FirsDomFre_0.6_2.5,PowFirsDomFre_0.6_2.5,FirsDomFre_per_TotPower_0.3_15
Dominant-Wrist,sitting:-legs-straight,828.623557992,6.64700514588,828.27592021,12024.72245,21453.3057126,12809413.0732,1.10122358176,1620849.0188,1.50166852058,1359690.74241,1.10122358176,1671703.4236,8.59698703967e-08
Dominant-Wrist,sitting:-legs-straight,830.346923079,1.06205380776,830.437234233,12323.6701108,21336.231626,183245.387365,6.42857142857,8324.35609013,0.602678571429,8012.86765083,0.803571428571,2692.38883905,3.50817639724e-05
Dominant-Wrist,sitting:-legs-straight,830.404183238,1.08313509181,830.443255135,11723.4344797,20945.6049566,177733.771713,4.36302142052,5524.07918658,2.6381059752,4945.14810529,1.82638105975,1675.42869432,2.45480719756e-05
Dominant-Wrist,sitting:-legs-straight,831.141881873,1.09248392663,831.276728894,12165.9167349,20865.0364965,194603.263126,6.86868686869,6022.67193318,12.4242424242,4621.22825165,1.91919191919,3829.31243609,3.52958463201e-05
Dominant-Wrist,sitting:-legs-straight,830.797180927,1.03752573108,830.767115382,11904.7347303,20989.8836824,162127.747396,1.45328719723,5212.58243585,6.95501730104,5190.74754086,1.45328719723,4460.90477885,8.96384006175e-06
Dominant-Wrist,sitting:-legs-straight,830.963297653,1.06399523784,831.116718638,12526.4727677,21640.9199897,176129.578006,9.81461286805,7848.78628633,9.32388222465,6984.22683815,1.66848418757,3676.30275599,5.57238198101e-05
Dominant-Wrist,sitting:-legs-straight,831.399240951,1.01015292859,831.288758495,11855.7800671,21557.4073812,156648.152262,10.5233853007,4956.23123368,4.10913140312,3747.57218987,0.801781737194,2473.90911192,6.71784834274e-05
Dominant-Wrist,sitting:-legs-straight,831.604115216,1.04393902172,831.638142463,12202.3637464,20761.2763095,161639.610515,1.34482758621,7151.74946233,9.8275862069,6706.80800232,1.34482758621,7621.25140656,8.31991355289e-06
Dominant-Wrist,sitting:-legs-straight,831.171570493,1.057271449,831.281540755,12307.8305156,21341.5733019,180192.086339,0.606060606061,7695.95639882,2.92929292929,5992.59154283,1.21212121212,3976.21884025,3.36341411199e-06
Dominant-Wrist,sitting:-legs-straight,831.816202885,1.04988788484,831.80286126,12005.5821183,20900.3358107,156485.870663,0.423529411765,7281.93445138,10.5882352941,7179.8030131,1.16470588235,2310.50636226,2.70650257414e-06
Dominant-Wrist,sitting:-legs-straight,831.890680369,1.37732561821,831.96995138,12366.5822684,21599.3822134,184080.470181,0.3,23082.6035009,10.2,8463.9718699,2.0,4399.94752589,1.62972204333e-06
Dominant-Wrist,sitting:-legs-straight,831.964840715,1.11016304408,831.96273955,11977.2259309,21666.3708082,194920.972799,0.778378378378,6377.44503954,8.85405405405,6174.48584521,0.778378378378,4713.76894206,3.99330234813e-06
Dominant-Wrist,sitting:-legs-straight,832.001126289,1.09780812757,831.96273955,12431.3492429,21427.1381664,168694.546457,11.061452514,8858.30787613,0.502793296089,5694.95763856,1.30726256983,3247.66102995,6.55708957184e-05
Dominant-Wrist,sitting:-legs-straight,832.071017841,1.06754336594,831.96995138,10702.4635015,18835.6987925,109703.765688,5.07959479016,7083.28320535,1.69319826339,3849.95627609,1.69319826339,3159.04946581,4.63028297915e-05
Dominant-Wrist,sitting:-legs-straight,831.415669561,1.14154389493,831.288758495,12910.9307565,22982.2879844,298058.431106,7.80701754386,8213.44336679,3.94736842105,8111.81308364,1.66666666667,6056.03752119,2.6192909608e-05
Dominant-Wrist,sitting:-legs-straight,831.926184843,1.11577323706,831.96033559,12091.3820136,21697.8293615,198672.77351,4.94505494505,6378.25175638,9.3956043956,5467.8525978,1.58241758242,4077.23533289,2.48904510552e-05
Dominant-Wrist,sitting:-legs-straight,831.842867845,1.02503256306,831.80286126,12149.7544831,20684.3838197,147182.526132,5.57242990654,5362.47261754,2.10280373832,4400.56064234,1.57710280374,4161.79963649,3.78606758083e-05
Dominant-Wrist,sitting:-legs-straight,832.028372592,1.03967847848,831.96273955,11205.8280819,21620.9563618,183585.634085,0.39603960396,12462.6083018,0.693069306931,6785.78136629,0.693069306931,5861.91141306,2.15724724831e-06
Dominant-Wrist,sitting:-legs-straight,834.126183692,7.4259661423,832.31784794,10351.1291655,18771.4391563,9203957.14426,0.529411764706,380711.604971,0.397058823529,375113.606991,0.794117647059,112804.34702,5.75200162722e-08
Dominant-Wrist,sitting:-legs-straight,834.110449914,18.2149237253,829.080213248,13682.5009044,23746.4258995,111658327.856,0.40504050405,14740100.0017,0.32403240324,13213765.657,0.648064806481,6102071.68287,3.62749928132e-09
Dominant-Wrist,sitting:-legs-straight,828.616918785,1.0870990213,828.558386597,11004.5309305,20653.9503485,160792.992624,10.3313609467,4995.63392062,7.02958579882,4729.12020772,2.02366863905,2664.64452672,6.42525571429e-05
Dominant-Wrist,sitting:-legs-straight,827.963064624,1.20316808606,827.880426149,11716.6043289,20569.7998532,171382.905266,3.57400722022,6198.59738817,5.95667870036,5268.84312169,0.758122743682,3841.25825792,2.08539306453e-05
Dominant-Wrist,sitting:-legs-straight,827.798776988,1.03570256874,827.731840634,10995.9713532,19296.0783062,111100.427486,2.25593667546,7390.00053876,9.37994722955,5702.63717901,2.25593667546,6085.00175994,2.0305382495e-05
Dominant-Wrist,sitting:-legs-straight,817.995955263,13.4509945026,814.96379998,12038.180095,21021.3417745,56440763.1226,1.30872483221,5768613.45694,1.0067114094,4067770.347,1.30872483221,5060815.73088,2.31875821624e-08
Dominant-Wrist,sitting:-legs-straight,818.941421918,3.12480897209,819.020756758,11850.3010932,21044.8297213,2921685.56469,0.401785714286,376900.330625,0.502232142857,273032.0407,0.703125,88497.1006295,1.37518465074e-07
Dominant-Wrist,sitting:-legs-straight,820.680498724,1.73385428797,820.850778156,12139.3648516,21303.5947906,539881.731534,0.399556048835,73449.5990866,0.599334073252,18296.6690725,0.599334073252,13104.4059749,7.40080698228e-07
Dominant-Wrist,sitting:-legs-straight,820.846615174,1.72796759195,820.761841218,12005.1408988,21100.6018398,727059.770769,0.40404040404,116476.551911,0.30303030303,48087.0852198,0.808080808081,13594.4786169,5.5571827831e-07
Dominant-Wrist,sitting:-legs-straight,821.633998309,1.47382374703,821.561318466,12019.0563273,20978.8512078,387762.496566,0.399556048835,53927.6502625,1.89789123196,19040.4501823,1.89789123196,16436.3230378,1.03041437058e-06
