,SensorLocation,Activity,MeanSM,StDevSM,MdnSM,belowPer25SM,belowPer75SM,TotPower_0.3_15,FirsDomFre_0.3_15,PowFirsDomFre_0.3_15,SecDomFre_0.3_15,PowSecDomFre_0.3_15,FirsDomFre_0.6_2.5,PowFirsDomFre_0.6_2.5,FirsDomFre_per_TotPower_0.3_15
452,Dominant-Thigh,sitting:-legs-straight,792.5245353,1.111783548,792.467665,11270.7494,20684.45498,227352.2356,2.94438386,14533.21854,4.612868048,12258.13652,2.355507088,5323.802029,1.30E-05
453,Dominant-Thigh,sitting:-legs-straight,792.3876823,1.079359409,792.467665,11917.22954,20405.79871,202033.8518,3.529411765,9189.749663,4.607843137,8485.552009,1.37254902,1951.202581,1.75E-05
454,Dominant-Thigh,sitting:-legs-straight,792.6603827,1.117314726,792.5963664,11628.07495,20763.95172,233416.6247,4.220283533,10747.12929,4.711014177,7857.212972,2.25736096,6715.738769,1.81E-05
455,Dominant-Thigh,sitting:-legs-straight,790.5933548,4.954384765,791.9002462,9179.831752,15824.73586,2042767.493,0.822669104,272027.7028,0.658135283,208027.2447,1.645338208,88817.10046,4.03E-07
456,Dominant-Thigh,sitting:-legs-straight,785.6582187,6.167930889,783.3556025,11813.53635,20512.22321,6175093.605,0.490730643,601063.6416,0.392584515,539110.6735,0.981461287,211664.2099,7.95E-08
457,Dominant-Thigh,sitting:-legs-straight,793.882982,2.441861049,794.333683,11914.08926,20772.21161,1219415.895,0.3930131,101852.6816,2.751091703,88900.7849,1.375545852,64575.36434,3.22E-07
458,Dominant-Thigh,sitting:-legs-straight,794.7763386,1.252336314,794.8414936,11657.899,20247.54071,326816.7956,0.983606557,25540.75205,1.37704918,20769.49313,0.983606557,17421.14453,3.01E-06
459,Dominant-Thigh,sitting:-legs-straight,794.7589208,4.45555424,794.8414936,11629.98727,20831.818,7576840.692,2.644178455,366990.8198,2.840043526,342859.5047,2.448313384,122137.8235,3.49E-07
460,Dominant-Thigh,sitting:-legs-straight,793.7744726,1.063145869,793.7537401,11317.08836,20717.97432,194843.2145,3.144104803,8271.742409,3.242358079,7647.70779,1.473799127,6623.418613,1.61E-05
461,Dominant-Thigh,sitting:-legs-straight,795.0340004,1.548519134,794.9710687,12001.78512,20729.95398,567014.5893,0.68627451,46800.21228,1.078431373,31074.47681,0.68627451,43250.87441,1.21E-06
462,Dominant-Thigh,sitting:-legs-straight,794.8906835,1.329032073,794.9144608,12003.22773,20804.88274,346418.5756,0.785169029,20728.93305,2.355507088,17521.5897,0.785169029,18340.68677,2.27E-06
463,Dominant-Thigh,sitting:-legs-straight,794.7084174,1.096877729,794.7861348,11979.18002,20787.16734,218962.2128,4.023991276,14590.94991,2.748091603,9692.377734,0.687022901,4964.623945,1.84E-05
464,Dominant-Thigh,sitting:-legs-straight,795.0133463,1.294911984,794.9710687,11740.74035,20655.63231,419545.2597,3.137254902,45669.61014,2.745098039,35330.24678,2.352941176,13875.27456,7.48E-06
465,Dominant-Thigh,sitting:-legs-straight,794.1193103,2.267292779,794.3915911,11944.76978,20761.45869,892605.3146,0.393442623,142159.4973,0.491803279,76578.58256,1.37704918,61721.48472,4.41E-07
466,Dominant-Thigh,sitting:-legs-straight,793.8978069,1.533210945,793.7713777,11906.54715,20715.17787,577483.4714,2.846237732,64539.69884,2.355507088,49666.55148,2.355507088,32749.97626,4.93E-06
467,Dominant-Thigh,sitting:-legs-straight,794.3419136,1.069846412,794.333683,11544.8832,20409.86928,171779.5133,3.238822246,8526.890229,3.72955289,8350.853223,0.687022901,4624.780509,1.89E-05
468,Dominant-Thigh,sitting:-legs-straight,793.4163067,1.116786701,793.5697827,11638.95386,20753.35674,209458.4585,2.843137255,8107.909178,1.37254902,6264.89039,1.37254902,5742.937678,1.36E-05
469,Dominant-Thigh,sitting:-legs-straight,794.6906316,1.470196984,794.5237567,11434.70555,20629.65737,475455.6388,2.760131435,45030.08308,0.394304491,37298.46418,1.872946331,19892.32066,5.81E-06
470,Dominant-Thigh,sitting:-legs-straight,794.8521077,3.768242179,794.458306,11917.05287,20826.43551,5225811.343,3.130434783,403394.0964,3.22826087,301286.8179,1.565217391,290408.9328,5.99E-07
471,Dominant-Thigh,sitting:-legs-straight,793.3077466,1.795771644,793.5559212,11942.3764,20698.25531,688636.2873,0.392584515,73740.8146,2.453653217,58387.67246,2.453653217,33849.58415,5.70E-07
472,Dominant-Thigh,sitting:-legs-straight,791.605791,9.105266859,791.0259161,11870.20556,20722.70236,19570431.57,1.461038961,863492.9346,0.779220779,780147.4659,0.779220779,866259.8118,7.47E-08
473,Dominant-Thigh,sitting:-legs-straight,789.5873301,9.219482351,789.2018119,11833.3003,20636.57867,15513805.15,11.69213974,425456.8843,9.137554585,397101.5612,2.161572052,193374.2098,7.54E-07
474,Dominant-Thigh,sitting:-legs-straight,801.3905864,18.94101816,797.0414042,11851.14303,20757.52035,53310003.56,0.394304491,3693703.13,0.690032859,2043350.657,0.690032859,1665546.84,7.40E-09
475,Dominant-Thigh,sitting:-legs-straight,822.367404,4.777730421,822.9726605,12184.40536,21478.2584,7881834.011,0.489130435,474619.2534,0.880434783,389128.3852,0.880434783,399927.8067,6.21E-08
476,Dominant-Thigh,sitting:-legs-straight,823.8545445,1.373080132,823.9708733,11997.90557,21515.92931,463080.0396,1.772428884,34395.76344,1.47702407,24955.01497,1.772428884,36167.3487,3.83E-06
477,Dominant-Thigh,sitting:-legs-straight,823.9710118,1.17285364,824.0546098,12391.77735,21409.86843,273552.0414,1.47702407,27966.19079,0.984682713,19190.23968,1.47702407,27040.78411,5.40E-06
478,Dominant-Thigh,sitting:-legs-straight,821.4786986,5.787271024,822.4749236,12270.07421,21484.17885,11448064.38,0.490730643,1182869.341,0.588876772,947337.1681,1.668484188,901380.233,4.29E-08
479,Dominant-Thigh,sitting:-legs-straight,822.0554632,2.998153678,822.3630585,12301.49966,21486.97154,1938905.238,1.080786026,171558.7305,0.687772926,135404.5409,1.080786026,186233.6522,5.57E-07
480,Dominant-Thigh,sitting:-legs-straight,820.7210784,1.387706499,820.6789872,12229.1301,21465.82225,433073.133,2.459016393,21744.62813,2.262295082,17428.97258,2.262295082,14078.55612,5.68E-06
481,Dominant-Thigh,sitting:-legs-straight,820.9170927,1.737152428,820.6789872,12094.14305,21482.25791,764890.1117,0.687772926,65670.17036,0.491266376,43087.89707,0.687772926,13392.05303,8.99E-07
482,Dominant-Thigh,sitting:-legs-straight,823.214606,2.007054698,823.471311,12389.9981,21462.42258,870477.5287,1.868852459,52533.4903,1.475409836,47287.74458,1.868852459,51058.10605,2.15E-06
483,Dominant-Thigh,sitting:-legs-straight,820.4841052,24.13399916,821.1470635,12155.65033,21380.40968,43801305.01,7.172489083,1058252.126,10.02183406,957012.9612,1.277292576,789752.133,1.64E-07
484,Dominant-Thigh,sitting:-legs-straight,820.508021,8.881211667,821.1327542,12154.44906,21347.98951,12268879.13,1.180327869,779319.2414,1.081967213,554987.4074,1.180327869,473360.45,9.62E-08
485,Dominant-Thigh,sitting:-legs-straight,824.9523229,4.691981899,826.1119779,12391.02377,21517.27624,2824363.158,0.590163934,425222.7892,0.786885246,325619.5527,0.786885246,295975.6371,2.09E-07
486,Dominant-Thigh,sitting:-legs-straight,824.7820614,3.273741095,825.3375067,12335.98735,21367.1009,1928755.368,1.278688525,213028.72,3.245901639,81100.54077,1.278688525,198296.7962,6.63E-07
487,Dominant-Thigh,sitting:-legs-straight,821.1623898,4.325532838,821.1558926,12173.82237,21424.26715,3508505.668,0.392584515,370346.0514,0.687022901,204964.2484,0.687022901,164542.3867,1.12E-07
488,Dominant-Thigh,sitting:-legs-straight,821.1385968,1.93173679,821.2776632,11916.44855,21234.25718,803564.8876,1.37704918,66352.30126,1.180327869,52728.97115,1.37704918,62956.23919,1.71E-06
489,Dominant-Thigh,sitting:-legs-straight,820.1534583,2.349044562,819.9664627,12203.01151,21406.92292,912243.6259,0.68852459,125428.3123,0.983606557,66716.23742,0.68852459,104994.877,7.55E-07
490,Dominant-Thigh,sitting:-legs-straight,821.3448294,1.405889049,821.2265217,12320.97667,21385.97164,537097.786,1.570338059,52021.13508,0.785169029,28700.04015,1.570338059,51891.33531,2.92E-06
491,Dominant-Thigh,sitting:-legs-straight,821.4382129,1.658779582,821.2533105,12400.0473,21479.9895,580777.8872,1.965065502,35550.26561,1.572052402,34385.02871,1.572052402,34106.55425,3.38E-06
492,Dominant-Thigh,sitting:-legs-straight,820.7739501,1.302778117,820.7508757,12258.90497,21150.77185,299519.5851,1.772428884,23784.23512,2.363238512,13686.79636,1.772428884,21924.05339,5.92E-06
493,Dominant-Thigh,sitting:-legs-straight,821.1496511,3.476075319,820.9878196,12238.76093,21459.10164,2306581.561,0.492341357,112836.1406,0.886214442,68415.49999,0.886214442,83040.55677,2.13E-07
494,Dominant-Thigh,sitting:-legs-straight,824.7866063,6.317889414,825.3035805,12353.34113,21551.41174,4713212.779,0.490196078,430414.4245,0.588235294,321137.9021,1.176470588,226201.0703,1.04E-07
495,Dominant-Thigh,sitting:-legs-straight,826.6479204,14.87703196,826.1803677,12357.27964,21552.43536,43413777.39,0.393442623,1608310.451,0.786885246,1434303.548,0.786885246,1498867.404,9.06E-09
496,Dominant-Thigh,sitting:-legs-straight,821.2988536,2.9290829,822.2949592,12361.19335,21453.9141,991917.7782,0.294759825,123024.7741,0.589519651,96103.19162,0.687772926,77002.70162,2.97E-07
497,Dominant-Thigh,sitting:-legs-straight,821.0325152,2.066613233,821.1217936,12359.8235,21497.79898,1031673.232,0.392584515,126370.6192,0.490730643,116491.3801,1.079607415,66190.98335,3.81E-07
498,Dominant-Thigh,cycling:-70-rpm_-50-watts_-.7-kg,797.0214234,34.28221762,798.5392915,11379.56818,20524.68494,485194659.6,1.275899673,186141542.5,1.177753544,85415729.66,1.275899673,181367875.2,2.63E-09
499,Dominant-Thigh,cycling:-70-rpm_-50-watts_-.7-kg,797.715382,32.79953944,797.4296207,11434.11129,20535.90546,444704725,1.180327869,252333447.7,3.639344262,49243586.6,1.180327869,236949805.2,2.65E-09
500,Dominant-Thigh,cycling:-70-rpm_-50-watts_-.7-kg,797.9729046,31.32278199,798.9361588,11457.58439,20548.18155,405984911.9,1.181619256,225690154.6,2.363238512,46318426.05,1.181619256,217521872.6,2.91E-09
501,Dominant-Thigh,cycling:-70-rpm_-50-watts_-.7-kg,799.3751617,30.13653732,798.2728196,11502.96731,20600.15163,371931327.7,1.181619256,227859055.7,2.363238512,64944726.37,1.181619256,214809265,3.18E-09
502,Dominant-Thigh,cycling:-70-rpm_-50-watts_-.7-kg,799.6875816,29.9468041,796.5356238,11525.20607,20632.36247,369360965.2,1.179039301,253442064.6,2.358078603,53882992.23,1.179039301,235547093.7,3.19E-09
503,Dominant-Thigh,cycling:-70-rpm_-50-watts_-.7-kg,798.5758756,29.69122224,796.6435839,11502.26952,20580.75611,363066778,1.181619256,188131461,2.264770241,28329611.61,1.181619256,176205121.6,3.25E-09
504,Dominant-Thigh,cycling:-70-rpm_-50-watts_-.7-kg,798.6808963,29.56412046,796.1918738,11532.28989,20624.59066,360592304.7,1.176470588,205852869.1,2.352941176,43623415.68,1.176470588,189148616.4,3.26E-09
505,Dominant-Thigh,cycling:-70-rpm_-50-watts_-.7-kg,798.2275748,29.6056661,794.8782923,11482.36596,20554.97093,355957651.8,1.184210526,181415372.8,3.453947368,37708405.38,1.184210526,171162950.2,3.33E-09
506,Dominant-Thigh,cycling:-70-rpm_-50-watts_-.7-kg,797.672081,31.35779453,795.5677097,11444.94032,20580.29361,405068265.3,1.179039301,209733272.2,2.358078603,54437746.07,1.179039301,199397808.5,2.91E-09
507,Dominant-Thigh,cycling:-70-rpm_-50-watts_-.7-kg,798.216903,28.94209107,797.5412215,11503.20208,20608.00121,341320564.3,1.081967213,113053548.8,1.180327869,61451613.64,1.081967213,108581561.9,3.17E-09
508,Dominant-Thigh,cycling:-70-rpm_-50-watts_-.7-kg,797.8403069,30.63195702,794.1498599,11486.95721,20555.75265,387009544.8,1.180327869,253606985.8,2.360655738,63208947.21,1.180327869,229225654.5,3.05E-09
509,Dominant-Thigh,cycling:-70-rpm_-50-watts_-.7-kg,796.6803642,32.17810044,793.5023629,11433.21643,20508.87189,425745179.3,1.180327869,291245842.8,2.360655738,62586446.73,1.180327869,259239500.4,2.77E-09
510,Dominant-Thigh,cycling:-70-rpm_-50-watts_-.7-kg,796.2634833,31.73116718,794.5706383,11417.78258,20536.52342,416597734.5,1.179039301,269648915.2,2.358078603,34210890.04,1.179039301,240195564,2.83E-09
511,Dominant-Thigh,cycling:-70-rpm_-50-watts_-.7-kg,797.4919709,31.32146961,793.7455501,11467.7483,20529.5668,401644874.7,1.181619256,258207924.9,2.363238512,56201820.03,1.181619256,236034151.3,2.94E-09
512,Dominant-Thigh,cycling:-70-rpm_-50-watts_-.7-kg,808.8209527,24.38211336,809.3222466,11759.66853,20946.70671,229597060.2,1.080786026,82489597.01,1.179039301,51053387.69,1.080786026,78655079.05,4.71E-09
513,Dominant-Thigh,cycling:-70-rpm_-50-watts_-.7-kg,809.8092283,23.63368063,809.3105089,11778.83309,20977.93839,229546540.8,1.179039301,91580778.49,1.080786026,34107232.5,1.179039301,86993456.35,5.14E-09
514,Dominant-Thigh,cycling:-70-rpm_-50-watts_-.7-kg,808.5619357,22.47373397,806.3364517,11795.79616,20927.04497,204352318,1.181619256,103153828.4,1.083150985,19459228.34,1.181619256,95455488.21,5.78E-09
515,Dominant-Thigh,cycling:-70-rpm_-50-watts_-.7-kg,807.7076014,24.27832823,805.9550236,11740.79388,20887.88955,239052969.1,1.181619256,161880698.3,3.544857768,24524084.52,1.181619256,150043121.7,4.94E-09
516,Dominant-Thigh,cycling:-70-rpm_-50-watts_-.7-kg,807.3623604,24.61991501,804.2704769,11746.61202,20895.65082,245744406.3,1.179039301,175358070,2.358078603,21786947.04,1.179039301,162272687.4,4.80E-09
517,Dominant-Thigh,cycling:-70-rpm_-50-watts_-.7-kg,806.8963093,25.69439651,804.1100671,11704.19459,20875.67388,271313599.3,1.177753544,178137663.5,2.355507088,19644009.87,1.177753544,158346090,4.34E-09
